method,split,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
proposed_physical_invariance_audit_v4,valid_geometric_shift,0,0.7625,0.038448,0.597917,0.044898,0.783333,0.035538,0.60625,0.043967,0.045833,0.020109,0.022917,0.013927,0.016667,0.011026,0.025,0.013123,0.027083,0.015855,0.05,0.020463,0.170833,0.03581,0.641667,0.043136,0.614583,0.044482,0.679167,0.042216,0.039583,0.021932,0.15,0.039669,0.846354,0.033824,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,1,0.74375,0.041882,0.58125,0.045755,0.7125,0.043864,0.572917,0.043426,0.060417,0.022689,0.01875,0.012986,0.0375,0.015347,0.01875,0.012986,0.0125,0.00968,0.027083,0.014751,0.172917,0.035081,0.622917,0.042996,0.610417,0.043075,0.65,0.040926,0.04375,0.019048,0.170833,0.04149,0.821229,0.038726,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,2,0.741667,0.040636,0.58125,0.045755,0.729167,0.037379,0.627083,0.047653,0.033333,0.017817,0.025,0.013123,0.025,0.013123,0.010417,0.008896,0.033333,0.015808,0.039583,0.016685,0.204167,0.03581,0.633333,0.043253,0.63125,0.048164,0.697917,0.042343,0.0375,0.016411,0.1625,0.04149,0.829188,0.037595,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,3,0.741667,0.037616,0.597917,0.049886,0.725,0.036337,0.583333,0.040261,0.0625,0.02491,0.033333,0.017817,0.01875,0.011613,0.016667,0.011026,0.029167,0.015126,0.041667,0.017911,0.14375,0.034743,0.63125,0.042976,0.595833,0.038885,0.7,0.045904,0.047917,0.021108,0.139583,0.038302,0.826531,0.035227,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,4,0.75,0.042306,0.585417,0.047918,0.75,0.040678,0.589583,0.043075,0.060417,0.021148,0.025,0.014352,0.029167,0.015126,0.014583,0.0119,0.029167,0.017214,0.058333,0.019361,0.185417,0.034864,0.602083,0.045939,0.591667,0.044218,0.70625,0.044349,0.047917,0.019442,0.166667,0.038982,0.83125,0.039026,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,5,0.7375,0.039317,0.583333,0.04721,0.733333,0.044485,0.625,0.039198,0.041667,0.017911,0.025,0.013123,0.022917,0.013927,0.0125,0.00968,0.025,0.013123,0.0625,0.021252,0.179167,0.037559,0.629167,0.042296,0.597917,0.039709,0.725,0.038591,0.052083,0.018914,0.177083,0.042043,0.828625,0.035513,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,6,0.770833,0.034071,0.616667,0.042861,0.729167,0.043632,0.614583,0.045235,0.054167,0.02077,0.052083,0.020622,0.014583,0.010385,0.014583,0.010385,0.01875,0.011613,0.05625,0.0217,0.214583,0.037297,0.6375,0.04677,0.63125,0.044139,0.70625,0.046578,0.027083,0.014751,0.145833,0.038272,0.852406,0.029325,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,7,0.74375,0.041068,0.608333,0.046887,0.75,0.038547,0.64375,0.039303,0.045833,0.019251,0.0375,0.018353,0.025,0.015484,0.020833,0.012155,0.03125,0.014345,0.052083,0.021425,0.216667,0.034575,0.658333,0.038503,0.6375,0.038006,0.69375,0.048426,0.0375,0.017409,0.189583,0.040153,0.825688,0.03877,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,8,0.783333,0.03506,0.5875,0.041895,0.702083,0.043368,0.620833,0.045377,0.085417,0.02465,0.047917,0.019442,0.025,0.014352,0.008333,0.00801,0.0375,0.019251,0.035417,0.016119,0.183333,0.032667,0.672917,0.042482,0.63125,0.036148,0.71875,0.04009,0.027083,0.014751,0.135417,0.034912,0.859156,0.032461,80
proposed_physical_invariance_audit_v4,valid_geometric_shift,9,0.777083,0.041882,0.6,0.040512,0.729167,0.04875,0.641667,0.042346,0.039583,0.016685,0.014583,0.0119,0.020833,0.012155,0.0125,0.00968,0.020833,0.012155,0.039583,0.019486,0.179167,0.034268,0.658333,0.048585,0.614583,0.044101,0.702083,0.040965,0.045833,0.019251,0.145833,0.038711,0.859781,0.036433,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,0,0.727083,0.038214,0.541667,0.045572,0.725,0.044294,0.604167,0.050452,0.05,0.020463,0.025,0.015484,0.0125,0.00968,0.010417,0.008896,0.020833,0.014672,0.041667,0.017911,0.1625,0.031816,0.608333,0.046525,0.61875,0.048687,0.685417,0.035819,0.035417,0.018093,0.18125,0.040758,0.817677,0.034076,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,1,0.758333,0.036244,0.647917,0.045384,0.73125,0.038324,0.627083,0.042799,0.029167,0.015126,0.020833,0.012155,0.00625,0.006982,0.016667,0.011026,0.01875,0.012986,0.033333,0.014701,0.1875,0.039573,0.6375,0.041408,0.633333,0.037391,0.691667,0.039456,0.045833,0.020109,0.166667,0.035348,0.848771,0.031932,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,2,0.779167,0.03524,0.610417,0.044235,0.716667,0.038722,0.597917,0.044139,0.033333,0.016842,0.029167,0.016204,0.025,0.013123,0.025,0.013123,0.020833,0.013473,0.039583,0.017668,0.16875,0.03102,0.685417,0.043484,0.629167,0.039402,0.666667,0.044256,0.0375,0.018353,0.127083,0.031958,0.861187,0.031361,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,3,0.735417,0.03797,0.5875,0.047557,0.704167,0.039402,0.635417,0.043523,0.033333,0.015808,0.020833,0.012155,0.01875,0.012986,0.027083,0.013558,0.025,0.015484,0.03125,0.015477,0.179167,0.037559,0.616667,0.040844,0.629167,0.038536,0.704167,0.039829,0.039583,0.021148,0.15,0.038371,0.825375,0.035746,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,4,0.775,0.036799,0.602083,0.040467,0.758333,0.03433,0.6625,0.042693,0.052083,0.018914,0.025,0.014352,0.020833,0.012155,0.0125,0.00968,0.029167,0.015126,0.047917,0.020292,0.216667,0.038722,0.633333,0.045163,0.641667,0.040303,0.708333,0.040051,0.047917,0.018554,0.141667,0.035396,0.859958,0.032649,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,5,0.733333,0.041743,0.633333,0.042066,0.754167,0.038095,0.625,0.039198,0.047917,0.018554,0.029167,0.015126,0.025,0.013123,0.01875,0.011613,0.020833,0.013473,0.045833,0.020932,0.195833,0.033268,0.64375,0.042203,0.622917,0.043774,0.69375,0.039603,0.03125,0.016532,0.172917,0.043659,0.82176,0.038533,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,6,0.71875,0.037025,0.589583,0.042681,0.754167,0.04149,0.627083,0.042403,0.066667,0.01892,0.039583,0.018599,0.010417,0.010626,0.016667,0.012464,0.035417,0.017134,0.05,0.01874,0.164583,0.03209,0.647917,0.044634,0.66875,0.039196,0.691667,0.044674,0.029167,0.015126,0.202083,0.038412,0.811823,0.035154,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,7,0.7375,0.039744,0.591667,0.049616,0.766667,0.038809,0.660417,0.039603,0.047917,0.021108,0.016667,0.011026,0.027083,0.013558,0.016667,0.012464,0.033333,0.016842,0.033333,0.014701,0.152083,0.032456,0.647917,0.03941,0.633333,0.050793,0.660417,0.047011,0.0375,0.018353,0.185417,0.03941,0.826354,0.03546,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,8,0.741667,0.03433,0.579167,0.04149,0.725,0.037705,0.6,0.047779,0.054167,0.019941,0.03125,0.015477,0.01875,0.012986,0.010417,0.008896,0.020833,0.012155,0.058333,0.021821,0.170833,0.03128,0.65625,0.041639,0.6375,0.043008,0.6875,0.040418,0.041667,0.019707,0.185417,0.037658,0.829792,0.030886,80
proposed_physical_invariance_audit_v4,valid_perceptual_shift,9,0.785417,0.039921,0.579167,0.042693,0.70625,0.039088,0.627083,0.044728,0.04375,0.019048,0.020833,0.012155,0.022917,0.012657,0.008333,0.00801,0.016667,0.011026,0.022917,0.013927,0.179167,0.032237,0.658333,0.037616,0.604167,0.040833,0.695833,0.036186,0.05,0.024927,0.152083,0.039066,0.862844,0.035177,80
test_time_augmentation_voting,affordance_break,0,0.6125,0.045303,0.520833,0.042056,0.335417,0.044823,0.425,0.047885,0.2125,0.041895,0.070833,0.022337,0.089583,0.028435,0.06875,0.026435,0.10625,0.031425,0.089583,0.025952,0.15,0.03318,0.61875,0.045086,0.285417,0.036842,0.2625,0.039744,0.266667,0.038809,0.264583,0.048513,0.6035,0.047124,80
test_time_augmentation_voting,affordance_break,1,0.570833,0.043008,0.497917,0.042898,0.36875,0.042183,0.408333,0.041459,0.202083,0.044139,0.09375,0.027774,0.1,0.027626,0.05625,0.0217,0.102083,0.029341,0.11875,0.027986,0.1625,0.03128,0.620833,0.040668,0.297917,0.040551,0.254167,0.040668,0.227083,0.048356,0.308333,0.048654,0.559208,0.047031,80
test_time_augmentation_voting,affordance_break,2,0.570833,0.04677,0.527083,0.040446,0.372917,0.045104,0.4375,0.045895,0.2,0.038283,0.102083,0.03102,0.054167,0.019941,0.047917,0.01762,0.129167,0.026614,0.097917,0.027683,0.172917,0.036031,0.552083,0.047422,0.30625,0.040446,0.2625,0.039317,0.25625,0.041882,0.310417,0.049563,0.563,0.050133,80
test_time_augmentation_voting,affordance_break,3,0.608333,0.04505,0.56875,0.039709,0.379167,0.047911,0.414583,0.047564,0.195833,0.034758,0.09375,0.028965,0.097917,0.031666,0.052083,0.023672,0.0875,0.024637,0.13125,0.029456,0.172917,0.032586,0.616667,0.047353,0.297917,0.0471,0.25,0.043873,0.21875,0.040924,0.252083,0.051648,0.601521,0.046468,80
test_time_augmentation_voting,affordance_break,4,0.579167,0.051314,0.535417,0.047457,0.308333,0.041132,0.4125,0.04648,0.208333,0.041296,0.097917,0.029456,0.077083,0.0217,0.054167,0.021568,0.114583,0.032663,0.11875,0.033981,0.16875,0.03413,0.5875,0.04648,0.325,0.040636,0.266667,0.041743,0.233333,0.042545,0.29375,0.057305,0.56374,0.053387,80
test_time_augmentation_voting,affordance_break,5,0.55,0.047353,0.495833,0.043087,0.3375,0.042296,0.445833,0.043399,0.225,0.039882,0.1125,0.032757,0.091667,0.025923,0.064583,0.022123,0.120833,0.031816,0.11875,0.029168,0.1625,0.032342,0.589583,0.044992,0.320833,0.047129,0.247917,0.041902,0.25625,0.041477,0.339583,0.050808,0.529188,0.049366,80
test_time_augmentation_voting,affordance_break,6,0.564583,0.03652,0.522917,0.048181,0.395833,0.046262,0.435417,0.047029,0.210417,0.037992,0.091667,0.030695,0.104167,0.029273,0.060417,0.020334,0.10625,0.029197,0.108333,0.028528,0.179167,0.032237,0.566667,0.040926,0.308333,0.039456,0.239583,0.038915,0.266667,0.054389,0.30625,0.040862,0.553604,0.041265,80
test_time_augmentation_voting,affordance_break,7,0.60625,0.046939,0.570833,0.043399,0.322917,0.044005,0.429167,0.045674,0.254167,0.043477,0.1,0.025727,0.085417,0.02324,0.047917,0.01762,0.127083,0.031425,0.114583,0.029968,0.16875,0.034621,0.552083,0.04917,0.308333,0.041541,0.314583,0.044634,0.252083,0.045755,0.297917,0.050891,0.586542,0.050206,80
test_time_augmentation_voting,affordance_break,8,0.614583,0.045607,0.558333,0.046887,0.34375,0.039131,0.433333,0.044103,0.254167,0.042693,0.095833,0.0245,0.114583,0.025723,0.04375,0.018139,0.110417,0.029599,0.152083,0.036842,0.152083,0.029741,0.608333,0.044294,0.291667,0.040051,0.258333,0.042663,0.260417,0.046795,0.25625,0.051958,0.597312,0.04753,80
test_time_augmentation_voting,affordance_break,9,0.610417,0.044615,0.5125,0.045674,0.345833,0.044551,0.389583,0.046469,0.2,0.041255,0.085417,0.02324,0.102083,0.029911,0.045833,0.018353,0.116667,0.031509,0.135417,0.028524,0.170833,0.030736,0.6,0.041743,0.289583,0.03973,0.21875,0.037025,0.252083,0.045384,0.291667,0.048793,0.593104,0.048147,80
test_time_augmentation_voting,contact_frame_break,0,0.5875,0.039402,0.51875,0.039837,0.3625,0.045303,0.40625,0.043426,0.210417,0.042602,0.091667,0.025263,0.066667,0.022204,0.04375,0.018139,0.09375,0.027774,0.14375,0.034253,0.164583,0.033631,0.579167,0.043477,0.297917,0.044898,0.2,0.037391,0.2375,0.047486,0.28125,0.042542,0.577698,0.041048,80
test_time_augmentation_voting,contact_frame_break,1,0.589583,0.045366,0.5375,0.045377,0.383333,0.051454,0.41875,0.042303,0.24375,0.051632,0.104167,0.029844,0.079167,0.025972,0.045833,0.019251,0.11875,0.030304,0.139583,0.029312,0.170833,0.034855,0.58125,0.044254,0.322917,0.045884,0.233333,0.036104,0.220833,0.042216,0.272917,0.047297,0.572313,0.047373,80
test_time_augmentation_voting,contact_frame_break,2,0.602083,0.042898,0.535417,0.043368,0.366667,0.045163,0.445833,0.049232,0.21875,0.040509,0.097917,0.027066,0.066667,0.023676,0.066667,0.024379,0.11875,0.034474,0.13125,0.030024,0.172917,0.033606,0.60625,0.0527,0.295833,0.041895,0.235417,0.038849,0.239583,0.047154,0.258333,0.04572,0.588677,0.045774,80
test_time_augmentation_voting,contact_frame_break,3,0.572917,0.043426,0.475,0.046525,0.377083,0.038871,0.404167,0.043008,0.222917,0.039815,0.102083,0.03102,0.070833,0.023801,0.04375,0.017183,0.108333,0.028528,0.133333,0.029858,0.166667,0.031294,0.627083,0.045847,0.295833,0.044247,0.227083,0.039088,0.252083,0.045011,0.30625,0.047723,0.55925,0.046396,80
test_time_augmentation_voting,contact_frame_break,4,0.55625,0.045366,0.529167,0.042614,0.335417,0.037881,0.441667,0.048306,0.204167,0.039402,0.085417,0.028465,0.05625,0.019224,0.041667,0.017911,0.116667,0.030969,0.14375,0.030609,0.191667,0.032924,0.6125,0.040998,0.316667,0.046707,0.295833,0.047201,0.229167,0.041652,0.316667,0.055617,0.548563,0.0472,80
test_time_augmentation_voting,contact_frame_break,5,0.572917,0.038478,0.516667,0.042146,0.329167,0.045004,0.45,0.042066,0.195833,0.037107,0.089583,0.025952,0.0625,0.021252,0.079167,0.024637,0.116667,0.030418,0.13125,0.030581,0.15625,0.030387,0.63125,0.049886,0.314583,0.03287,0.2375,0.03524,0.216667,0.042465,0.297917,0.042183,0.561604,0.042153,80
test_time_augmentation_voting,contact_frame_break,6,0.58125,0.051648,0.516667,0.047779,0.302083,0.041538,0.4,0.040093,0.166667,0.032873,0.095833,0.0245,0.064583,0.0236,0.054167,0.019075,0.102083,0.024305,0.1125,0.030626,0.195833,0.037559,0.60625,0.042799,0.316667,0.035633,0.266667,0.039669,0.258333,0.047531,0.291667,0.056789,0.570375,0.053735,80
test_time_augmentation_voting,contact_frame_break,7,0.572917,0.046432,0.5375,0.037649,0.364583,0.04274,0.414583,0.044634,0.227083,0.042003,0.097917,0.027683,0.064583,0.022874,0.05,0.017817,0.116667,0.033078,0.120833,0.031816,0.18125,0.038192,0.572917,0.044954,0.341667,0.049616,0.245833,0.037649,0.2375,0.042216,0.304167,0.048541,0.557958,0.050245,80
test_time_augmentation_voting,contact_frame_break,8,0.56875,0.046378,0.53125,0.051024,0.389583,0.045366,0.389583,0.043851,0.216667,0.040428,0.072917,0.021622,0.1,0.027008,0.0375,0.015347,0.102083,0.03047,0.120833,0.029041,0.191667,0.032924,0.639583,0.042083,0.291667,0.037884,0.222917,0.037184,0.247917,0.038544,0.314583,0.051321,0.552698,0.047935,80
test_time_augmentation_voting,contact_frame_break,9,0.566667,0.043719,0.508333,0.046088,0.379167,0.041081,0.439583,0.042403,0.222917,0.038958,0.10625,0.028017,0.066667,0.02143,0.05,0.020463,0.1125,0.034758,0.10625,0.029197,0.18125,0.033981,0.597917,0.039282,0.316667,0.038371,0.24375,0.036727,0.2625,0.05025,0.325,0.051618,0.553083,0.046022,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,0,0.541667,0.04368,0.522917,0.045291,0.325,0.04105,0.429167,0.043399,0.239583,0.041842,0.1,0.02823,0.102083,0.026941,0.079167,0.027854,0.114583,0.030526,0.14375,0.032741,0.1625,0.030736,0.635417,0.043133,0.327083,0.039603,0.210417,0.039303,0.241667,0.044598,0.320833,0.047486,0.516719,0.046422,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,1,0.560417,0.041191,0.50625,0.044425,0.3125,0.040418,0.385417,0.048129,0.258333,0.048585,0.083333,0.025988,0.075,0.025923,0.064583,0.021347,0.13125,0.032195,0.160417,0.035559,0.222917,0.038522,0.6,0.047779,0.327083,0.044044,0.258333,0.03937,0.252083,0.043871,0.302083,0.046523,0.530521,0.046855,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,2,0.5875,0.045004,0.5,0.046124,0.360417,0.049461,0.404167,0.046042,0.2375,0.045303,0.108333,0.033433,0.108333,0.027319,0.05625,0.0217,0.120833,0.029617,0.1625,0.03286,0.15625,0.032011,0.64375,0.042996,0.320833,0.042216,0.2625,0.043008,0.254167,0.045004,0.247917,0.046849,0.568312,0.048713,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,3,0.5875,0.041895,0.583333,0.043487,0.339583,0.040862,0.35,0.04294,0.252083,0.041902,0.102083,0.026941,0.091667,0.027195,0.072917,0.026531,0.125,0.024995,0.120833,0.029617,0.1875,0.033572,0.604167,0.044778,0.329167,0.040668,0.2375,0.039744,0.291667,0.040885,0.26875,0.047029,0.557281,0.045678,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,4,0.541667,0.047388,0.53125,0.044292,0.395833,0.046262,0.397917,0.040882,0.245833,0.043087,0.091667,0.026567,0.083333,0.021743,0.058333,0.022581,0.122917,0.031155,0.129167,0.03286,0.216667,0.036936,0.614583,0.044101,0.295833,0.039829,0.229167,0.035048,0.233333,0.040926,0.325,0.051618,0.520031,0.051938,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,5,0.535417,0.045644,0.5,0.04792,0.372917,0.042799,0.38125,0.045086,0.247917,0.043484,0.11875,0.031932,0.083333,0.027257,0.05,0.019621,0.125,0.030474,0.135417,0.034425,0.1875,0.036465,0.627083,0.040363,0.295833,0.039829,0.214583,0.033981,0.275,0.046525,0.31875,0.048339,0.509062,0.048735,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,6,0.56875,0.043368,0.5375,0.042693,0.372917,0.045847,0.427083,0.041842,0.24375,0.040237,0.114583,0.032142,0.104167,0.027488,0.052083,0.017035,0.116667,0.028111,0.15,0.035633,0.166667,0.032355,0.620833,0.042693,0.266667,0.040512,0.2625,0.040166,0.23125,0.0417,0.320833,0.049913,0.547865,0.048168,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,7,0.560417,0.045477,0.56875,0.0471,0.389583,0.040655,0.445833,0.046407,0.21875,0.033681,0.129167,0.029041,0.085417,0.02324,0.06875,0.020704,0.122917,0.029485,0.135417,0.031344,0.1875,0.034563,0.591667,0.038062,0.295833,0.038971,0.239583,0.038478,0.241667,0.041459,0.295833,0.052292,0.545,0.048692,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,8,0.58125,0.045384,0.554167,0.041408,0.370833,0.046842,0.435417,0.047029,0.229167,0.042851,0.089583,0.025293,0.075,0.021665,0.04375,0.020745,0.11875,0.028583,0.122917,0.029485,0.170833,0.035336,0.616667,0.039584,0.28125,0.04009,0.24375,0.040237,0.235417,0.041781,0.308333,0.052654,0.567417,0.050246,80
test_time_augmentation_voting,heldout_mixed_invariance_stress,9,0.602083,0.044444,0.547917,0.051057,0.39375,0.041191,0.39375,0.045104,0.225,0.044294,0.10625,0.02977,0.077083,0.027835,0.060417,0.020334,0.13125,0.033227,0.1375,0.031709,0.179167,0.03524,0.622917,0.046031,0.341667,0.038939,0.24375,0.042681,0.247917,0.038103,0.28125,0.049512,0.584344,0.047833,80
test_time_augmentation_voting,invalid_physical_shift,0,0.59375,0.045328,0.55625,0.0486,0.3625,0.036186,0.43125,0.050223,0.229167,0.040418,0.079167,0.023226,0.097917,0.023021,0.0625,0.022033,0.10625,0.024821,0.13125,0.031128,0.18125,0.036842,0.56875,0.042582,0.322917,0.042043,0.21875,0.036101,0.28125,0.038368,0.2875,0.047557,0.577167,0.047683,80
test_time_augmentation_voting,invalid_physical_shift,1,0.56875,0.045272,0.547917,0.04433,0.364583,0.044672,0.447917,0.041334,0.229167,0.045526,0.110417,0.025293,0.089583,0.027222,0.047917,0.019442,0.102083,0.027561,0.125,0.028171,0.154167,0.028925,0.579167,0.045377,0.333333,0.045386,0.23125,0.038762,0.260417,0.043035,0.329167,0.048611,0.554198,0.048448,80
test_time_augmentation_voting,invalid_physical_shift,2,0.5875,0.048611,0.529167,0.042216,0.3125,0.038711,0.408333,0.040219,0.24375,0.046104,0.104167,0.02869,0.09375,0.025226,0.05,0.017817,0.11875,0.032456,0.114583,0.028819,0.18125,0.033981,0.59375,0.042243,0.308333,0.045794,0.247917,0.03941,0.233333,0.040512,0.272917,0.052379,0.564052,0.051446,80
test_time_augmentation_voting,invalid_physical_shift,3,0.59375,0.047865,0.485417,0.037297,0.39375,0.044728,0.3875,0.046407,0.222917,0.042681,0.10625,0.027407,0.09375,0.028376,0.070833,0.023081,0.085417,0.028465,0.110417,0.023204,0.185417,0.029628,0.61875,0.039496,0.302083,0.040717,0.241667,0.037616,0.241667,0.045349,0.285417,0.051386,0.578969,0.051662,80
test_time_augmentation_voting,invalid_physical_shift,4,0.597917,0.038412,0.54375,0.046758,0.375,0.041296,0.3875,0.046042,0.227083,0.048006,0.097917,0.025788,0.091667,0.028998,0.079167,0.024637,0.122917,0.032221,0.114583,0.030526,0.177083,0.031479,0.6125,0.040998,0.314583,0.043094,0.222917,0.036727,0.266667,0.044103,0.29375,0.041191,0.575219,0.041535,80
test_time_augmentation_voting,invalid_physical_shift,5,0.570833,0.048888,0.545833,0.042693,0.379167,0.047557,0.422917,0.044235,0.214583,0.038192,0.10625,0.026784,0.064583,0.0236,0.052083,0.020622,0.10625,0.032482,0.120833,0.029617,0.179167,0.034758,0.610417,0.04997,0.29375,0.041599,0.245833,0.041895,0.245833,0.044627,0.29375,0.054897,0.559437,0.051826,80
test_time_augmentation_voting,invalid_physical_shift,6,0.554167,0.041814,0.539583,0.047653,0.3375,0.042693,0.452083,0.039066,0.23125,0.044063,0.1,0.026375,0.1,0.031077,0.06875,0.021504,0.13125,0.028877,0.133333,0.03204,0.166667,0.032355,0.625,0.041703,0.320833,0.040584,0.25,0.040261,0.264583,0.040965,0.335417,0.050825,0.53326,0.047594,80
test_time_augmentation_voting,invalid_physical_shift,7,0.58125,0.042303,0.602083,0.047741,0.320833,0.038006,0.408333,0.041864,0.25,0.045386,0.095833,0.030069,0.11875,0.034961,0.05625,0.020083,0.1125,0.030069,0.10625,0.026146,0.175,0.037616,0.620833,0.04025,0.3,0.043642,0.28125,0.041334,0.252083,0.045384,0.291667,0.050493,0.557687,0.045418,80
test_time_augmentation_voting,invalid_physical_shift,8,0.616667,0.041255,0.535417,0.042183,0.327083,0.039174,0.370833,0.040668,0.2125,0.048611,0.1125,0.029503,0.110417,0.027222,0.04375,0.016171,0.114583,0.030526,0.125,0.034624,0.202083,0.036148,0.635417,0.043523,0.327083,0.040862,0.245833,0.037649,0.272917,0.045104,0.26875,0.044823,0.592906,0.042263,80
